id	filename	md5	size	state
b8db3596-831c-42e2-bb9d-ce13de5b2c9a	5da55f22-6bc2-4c07-88f1-6516db69deb3.htseq.counts.gz	a631724352a72e29ea863ff90724bad0	249305	released
87a78e21-7753-4ea2-96af-fab7550f5f54	287715d0-5667-434b-b104-9de5b5843877.htseq.counts.gz	2b0acbb1832e28ee2244105f7baf427d	255272	released
90136c58-605a-404f-8b1e-162b42488974	d3771f3a-ebc8-4ed6-97f9-6d6003d8470a.htseq.counts.gz	66445706bac6464780b795e765108599	248797	released
af60ba0b-7e21-4610-a24f-d10b76983621	fbc1a18a-399b-4ecd-a6d0-1770773f9c14.htseq.counts.gz	ffde9266b3082d32beccc8a575728d8d	257986	released
a4de9081-57bf-410c-8db5-bd9a2060abb0	0b07a88f-e7c7-4fcc-8b95-6a7674c436cc.htseq.counts.gz	0784ac0049426420925d1f5afbfeb063	260412	released
03b4cdde-2bbf-478d-b751-8fb592e99667	35a20ef3-e207-45f7-9854-6b565e8f3849.htseq.counts.gz	38ea41f68701ff6175a49e48a4c0be8b	252112	released
f4f8a40c-ba39-4318-9c7a-b50bea64d98a	34dfd211-d264-4904-b595-a50b36f15c36.htseq.counts.gz	ccfffd0e47aa95d811918a1a8f74bd97	251215	released
3811eb71-5961-4ff9-b67a-cdecbd97d976	c8fb3217-2cc9-47c0-84b6-b666c07624e6.htseq.counts.gz	25e32039ff93d3cae99b773516cfee26	258831	released
ad6b4f3c-6370-47b2-8c49-b274d91ff618	ab51cccb-b5df-434a-a5a4-32368ccf0b24.htseq.counts.gz	686a7a6a6dbd0245d7d54741d56db700	262626	released
550dc8b6-cd84-46e7-8ac0-05189ff8806c	a5869c6f-c024-4eaa-9379-eabe99b45e70.htseq.counts.gz	78a28342df513016954608dc485f572e	258587	released
5051d0db-0cc8-4418-aa02-a436e65daae4	fc435124-0749-4c74-ba94-d59a30953ed2.htseq.counts.gz	f6e817c593f0400f0f0d1b0a0f60988c	257645	released
091e50b5-abac-4a99-8bd3-14001faa4d1a	3bd094e7-eaf8-4cef-9f87-557bc5753b26.htseq.counts.gz	2cd6222a14f247d1db3fc1c7747bf010	249127	released
bf3def10-f3e4-4629-8815-e4a9f1bb5e95	99580e31-0d96-415a-9519-91c493709684.htseq.counts.gz	505c8a8025688048ffd46ffe72879c6b	254932	released
bf77a97a-fb11-492d-b7d6-119f16b6b6c0	adf180fd-e40c-433a-af02-9c2cfe8174bd.htseq.counts.gz	60c3de14d46d801408f70fbfff27fd9f	245953	released
26789ba4-7d44-4f7b-9749-db37320ff1ff	b13f356a-71cb-41d0-a53d-51553db8987f.htseq.counts.gz	f3a9529c023507b96c5361e8e52ae143	260219	released
496d1828-9028-45f1-8e60-0ff5a741da46	3d936a71-67c1-4173-82a4-12a667bcf3e9.htseq.counts.gz	632644aa0af268468f9babc2ebcf9a35	250248	released
00f5e705-ae00-440e-8e18-9c15726d48c6	0cd5fbf1-9e0f-4017-9e26-93ff0828c169.htseq.counts.gz	bfe7aef2bd4898168867012eec596712	259978	released
82a7b49d-8df5-49dc-a573-074ab9238370	b08b8095-f54b-4649-ae13-cfdac7c7c5f2.htseq.counts.gz	2a03f59863111d5c7f29bb4009778a75	259133	released
cc4dad28-ea6c-4480-a2c7-481ef5dc8f08	1d5c03c6-a0a3-4255-b54c-d9bfac305a7f.htseq.counts.gz	788e6caad0a41a3f4da9e01e9d47eb39	257850	released
f6bc8cb1-ba90-457b-85a6-4172d705bd50	a1231612-345f-4ff4-8ee9-c5e596357f76.htseq.counts.gz	cf313139f7d816d5277b4ace5cd46796	252470	released
ca57a7b9-b3f4-4174-acf4-0af44e52233c	9bab6023-8adb-4257-8c2a-88ddedf4a229.htseq.counts.gz	e9417869a08cdabd62c9d259e82e82ac	251386	released
9cf153ee-627d-4cd7-93e2-1bb64b558ccb	dc0ce32f-d5aa-489f-ba4b-e01443815121.htseq.counts.gz	b047eb20cae1adec4824c5f00a3c2bb5	246592	released
75d88105-fa3f-4b7a-8c6c-005dba41b1b4	9b77c8a1-a670-4011-82d7-bc4cbab06486.htseq.counts.gz	c187b2765eeb1632fda9cc42185c5e5a	255060	released
398d1a0e-f2a0-4508-8f38-75d2ba13def7	d0d7fae1-355e-4ada-a469-b69d59c1edfe.htseq.counts.gz	1f73278f4d3b8adfbc58b19e6d4ec71a	246947	released
67a46307-2887-4efd-b1b0-1121c71c79f9	15ba502e-9015-4666-9fb2-046692b22322.htseq.counts.gz	f0c52d50cdf13d38b8a915ca446e42dd	256050	released
858da8ac-115a-4009-a189-c7dee6e96093	ed610a8d-576a-4f6a-8259-01f9dd48b9d4.htseq.counts.gz	857916633ed4cfdd00b1aebe4d0c6493	255583	released
9a5b78bb-cfd6-4f43-853d-258a6fdef278	f8d249c9-6792-47a0-a553-607ca1c76436.htseq.counts.gz	308a47bbde8428a4db732db6984bbc70	257785	released
deb5f948-dcff-414b-be1e-cd5f35bfb585	7eea1b88-308c-4d1d-9a94-fc102940c58e.htseq.counts.gz	5323033bb2d8e823be97e468e9e0fae6	249481	released
1ee599de-8bba-4130-a633-a6024dcfbff0	89658cba-f8bd-49a1-99a7-265f7d5195c8.htseq.counts.gz	629f6b7f006fae2dcf2b3f3360e9402f	254889	released
a1723852-56dd-4a45-b2bb-58ab6a10c861	deaa1a2f-b727-40b3-a9e8-6a8436921871.htseq.counts.gz	2fc8fe76bc39e90119d9246c17007ef4	240382	released
433cc4db-ff0f-4d4a-ab20-29675ade1dd9	491c7f67-a4c0-4d26-949e-773cb0f123ae.htseq.counts.gz	6008e4bb43f31e182b1b86e6f88e3ed4	259220	released
3c28b497-ffe6-4896-af98-2e6fab76312b	780ab54f-9100-447b-ba9e-75480e7be3d9.htseq.counts.gz	e82b705e9c1f85031fc793e7eeed7bcf	261905	released
09042885-2cff-44e8-ab6c-80460d2e96c5	778e1365-7b5e-469c-915d-c3be22bec7a8.htseq.counts.gz	31941ff725ce398883af04e7974d2d29	248847	released
2663cb5a-24a1-48a8-9ec4-6f48e65602dc	a72fb099-b61f-4691-a87e-7993172c9ddd.htseq.counts.gz	9e6f177bef30bec3272080ed91e6e1df	257650	released
db555419-c5b1-4ce7-8976-3230a2a7a3f4	97cabc84-779b-4a98-9518-93ba4523db4a.htseq.counts.gz	07eb1ef2c5bb51fca2cbba6d9a0b65b2	251264	released
81be5eaf-0d78-4927-92b1-799cd1ba0490	d10d51ab-05a4-4fa4-a0a8-2583db9a4168.htseq.counts.gz	bfbf4f9aae209874b2a66e4f99e38dd8	254941	released
632fff55-afd0-4885-a594-e8a4a2828b5e	12e07df9-d348-41de-9b87-9da18df6934b.htseq.counts.gz	08c18fb7927b499dbc4adeedd60d9b43	252790	released
f71781db-e0dc-41d6-beb4-5efe81447a29	cecac722-4fe4-45e5-85e9-a4ce24c567b2.htseq.counts.gz	02ac161b9618d182eb3519aa4a151ac5	251912	released
8718d1dc-a543-414e-b2b0-36f3110408d1	252eeb0c-fad1-4c29-bdd8-57b511852de5.htseq.counts.gz	ff3f5fe80ed7974d22c3814af85392a9	252932	released
b417bf8a-ea1c-43a3-ba81-a4394ddb2c2f	82bbc554-6c00-4a55-9295-a36ad9e648c3.htseq.counts.gz	6e4e2bdef6a5553992e511e8461cd685	249036	released
a811e4bd-d1d5-4a97-bc7f-899906c7f145	a54f5ecf-6e18-473f-ae1b-a06b4a1fd9c8.htseq.counts.gz	382c41439f1d914c9a427bf77ee6fb4c	251650	released
12299a09-6ad0-41b6-bad1-518cc26d75d5	7972a299-f3bb-43a5-b75f-a1cf3c998bc5.htseq.counts.gz	eb19453ef1c96d596eaf2ee7038f2a8f	247280	released
4e2a524b-127c-4823-9cbc-778d7ac5d603	2891f45a-b4b0-438b-92a6-494fefea1efe.htseq.counts.gz	a19c4f8e2b44ffa18ba3e2753dc9a715	255363	released
e2a4dae6-0714-404a-86a5-0da131a1b2c9	8df93787-af1e-4b07-afa1-f910eda02a1c.htseq.counts.gz	50a0d3437f344bf00d6c023149af065d	255002	released
2f0a9ef5-b2f4-4d26-b393-fb41e6787a03	e95d6e6b-6aaf-4003-9dc6-4b464a9d1725.htseq.counts.gz	8094dafe7feb0b5920943de8bd561ba3	248020	released
e62f53bc-7f04-4178-8839-e0faec143539	acec1346-4e7b-4e74-bc33-980e56dfafee.htseq.counts.gz	67cb3afbac39c8dd6f916435917189a7	248735	released
11d369d8-82ed-4875-ab26-ba5e8bee7769	51221b71-eaee-41f0-849f-98ef800ad010.htseq.counts.gz	3104d42778978b0b0b2a1bd9332bdc78	261088	released
0b3ff64c-21f4-4bb5-8751-e9ae1637c1a4	b4661ac5-95c7-450e-8797-b2dbe04ad1ee.htseq.counts.gz	40e5038c2b6f9e5b4fe1a91b665a5f2b	245751	released
1208ffe2-983c-4bb3-90dd-4cc8b9918830	c58c1851-be04-4875-96ff-2833bb6af91c.htseq.counts.gz	bf2bce4ce26e3706a947bc1f4e1fafab	251565	released
514abffa-e558-43e8-b84b-aff8ab9ba125	3f2012b6-8d85-4666-b73e-64cf2c0946fa.htseq.counts.gz	ffd428a254912c9e20b68b8a0ad1eaa4	258022	released
ccf08842-c001-43be-b2c4-7a37499dcd18	5d420937-4d97-4f04-9ce9-754054261d97.htseq.counts.gz	f8b64783717da58198a723cfa52f0723	254695	released
1e1d4025-539f-481f-a990-ebe24f401e92	378bba31-bcf1-49a1-b1ff-e14278f7054c.htseq.counts.gz	e9d68ba0103498a11e0924e9ba5e6b8a	258929	released
d9b960cf-468d-4885-a7a0-e390717a68d9	e77ea9a5-0b4f-466a-86b3-378d756dea57.htseq.counts.gz	806ed6a20ca03f07541901ff5986f819	249048	released
3a774226-0df6-4175-b617-b0a65e2ecbc4	47b14505-ca81-4d39-8eca-0cb773f8934e.htseq.counts.gz	7690620602e104137e66465ab49fe0e0	253047	released
59fbdda7-7cd1-44e3-8b18-736e6e3898b2	32f7779d-9065-4241-ad44-efe90148ac23.htseq.counts.gz	3faa09de0a4db4d8b712b10b5343ebf4	247482	released
90c51069-913b-40b7-aa49-87d7c83f8da0	69ad4bfb-b94a-4b72-986b-d6a73febd362.htseq.counts.gz	233ba0c04774bd28fa3d7c7e76a89737	255476	released
530015ae-0f56-49d1-bf54-09d3601d3438	5c688f5d-2627-4437-8902-f2d29c8d1d9b.htseq.counts.gz	38b880dd09142a1e0cd3bda03348bc16	256491	released
d304bbed-49e1-4765-a260-b8aac5da1ae6	3bd86fe7-7ac0-4ddd-a676-06b12845fb7e.htseq.counts.gz	bc350398a9111bd84069284ced5e9536	252399	released
916f8b6b-aed8-4b59-b732-d69c6de026fa	3fbe693e-0d6c-4866-8b4d-2e9738c93e8d.htseq.counts.gz	2152ef8a9e709d488bd4728b9daa62ff	247132	released
04ddcbe3-f123-45ac-a1a9-c8509cf5d3a6	3799992f-2a2b-4a7b-8c21-f493764f4ce8.htseq.counts.gz	f8f03df32ae6ca1b991197e5180477b0	252472	released
8fd10531-b532-4b00-83e7-03fb5ac3ed5c	3b1e8e56-f2a3-4a3f-8f99-ba8a8f33152c.htseq.counts.gz	cc23649f8bd03dd86d475a3bc04cae6c	253717	released
e00d3b16-35f7-4f78-8691-a96344318212	c962af41-67e1-4e18-9d59-cee591ef98f9.htseq.counts.gz	70d91568ec764e022755f9ecd80bc071	256521	released
389a2ad9-e97b-4875-8268-277646d6c578	5f8af729-8993-4b3c-badb-aa1e3ce4e81c.htseq.counts.gz	1ea1eadf17386e9bb446b966e03877e4	252133	released
ad35df24-9eda-4a0e-a2cb-ac0d75f98368	53424807-1674-4d2c-9d76-dd907f6a8ad3.htseq.counts.gz	ccb4e996356fe6869be56b1e03a84b51	254852	released
f0a6a65a-9ee6-4df5-9f02-d1120b1efd9e	ee6fc916-052f-4fab-974f-119ab34078d6.htseq.counts.gz	e3380e0e176e4eb7913f10e2acef14b6	257724	released
09d00d8f-ab0a-4736-a0a0-02de6dce2836	b2157771-1197-44e2-9c5f-345ca584bc16.htseq.counts.gz	965506d601a6b660e3a8a2a621cc0ad3	249945	released
dbec34c4-03d2-49a9-a39e-afd006bd2bcb	7a490321-6070-4c3e-827f-2cecef3fc499.htseq.counts.gz	d3ab49829e760a2c4bcf8f9ad55ffb70	253513	released
b2809ac6-147f-44f2-b11e-9d55a96dd563	509159f2-6ed9-42fa-9e19-382813781aa0.htseq.counts.gz	ff747c027899b16e686b0fcea0195c96	259504	released
3a8082f8-3674-442f-a014-af2d979651f6	95167b79-f563-461e-81dd-a7143cfafe0d.htseq.counts.gz	b35a3430503b32ecc4be088774f6bf64	248773	released
b418bbe2-aa91-4b09-b5d4-516c781a368d	7c1d57e4-ea8b-4634-8b1d-65ef201dda59.htseq.counts.gz	44185bbcd7d0f1c86ba0fb9c56cbbad4	245877	released
4cbdd519-d6bc-442f-9e0a-b27ad61339a0	165a0e8c-b70f-4fbd-8664-49f3764383ff.htseq.counts.gz	a13dce1bc9b2123fa4d8919d118bc78c	254067	released
c908223e-d41c-4d11-841b-da4dfc35c83d	4f2b6b76-3a34-4cb6-9ec3-e343171ff2c2.htseq.counts.gz	e670573cd49c9c728c9bb71f887c2ec8	249106	released
82fe0f6f-4271-4753-b512-cd97496c7572	d726987a-4c0d-47bd-ac66-fc1d1172fa95.htseq.counts.gz	584beff1c3f14508325e5a0168e94699	260623	released
18a1a204-daf7-4537-9823-4c00d5a48346	e897fe45-26b8-468a-84fd-e1ad54f840e3.htseq.counts.gz	44ccb1c8bceab85687817095ba496690	251719	released
3bf1ea3f-9b8c-4450-8f66-a3a45f8f3d48	71dc5938-5e78-4d58-b218-e9f6eb6b0675.htseq.counts.gz	803786140c4a92a73f81489992eab090	265385	released
4c1db853-fc77-4f58-83b3-2c53bcd2359e	0627e7ce-b8f8-4a64-bc6e-12edd3d736f3.htseq.counts.gz	c479b12e89aefd1919ea13c74445c542	254207	released
b854dcef-2d6a-407c-8df2-4a01dcf612e1	7f39b57f-556b-46b2-a67a-af86345f900a.htseq.counts.gz	f3c3ea057af0dd90c2ca44552d71ccc8	254905	released
fb60dad5-dff1-43b7-8a69-3db0d888d308	9bf66417-4431-4c23-9603-63273db48d39.htseq.counts.gz	c3afc27eccf4f894605c1ba5359b5316	250595	released
ae3f50ff-c20b-4d89-acab-d994b4ec3562	6f7a250a-353a-4306-8c29-eec6582884eb.htseq.counts.gz	7ba17554cdd206b41299b966faf8e7dc	248642	released
bcc3ca87-4c57-439c-8582-c00c0d98ea9e	6d0cf353-e818-4173-a200-2c8dd85d49f1.htseq.counts.gz	fba649a47a21382dcbf3129765f93d67	248456	released
dce4a1a9-e77e-4a13-834b-549c99766ee4	112c839c-41b0-4864-8af1-3fda2e67e4b1.htseq.counts.gz	b6461e85cce80bedcba43e8ab58697ad	255178	released
a1b8e851-b76c-4719-b923-e17b39ee0b0f	c258e44b-44c5-43d7-835e-912049ae12c4.htseq.counts.gz	4836674bb407ac49c8ebd77b4b766c63	252634	released
cd6080f8-8633-4e33-b29b-0c95491d2d48	0d7f880c-c4c5-4335-b49e-5f321f841840.htseq.counts.gz	df8cab767a501314739f17ca36b8be70	249389	released
3e69e3c1-741d-4db0-9ded-777d86918960	7e9b15b3-eca8-4dd1-8d57-a404ace995d9.htseq.counts.gz	6ecc6dc24c255451820ccdcf89e7773c	254934	released
e56f6e88-dfd5-4074-9235-7a9a843fe7ae	b0a26c8d-9863-4352-8abe-dde66bdb8e55.htseq.counts.gz	21acb93b18a1e6793519ce6b5e50c724	254830	released
76b65ec1-dc9c-4f09-9618-6cf2f01b011d	994acd99-03f8-47d3-82f0-2b1cbdf86d8a.htseq.counts.gz	941c61b5ee2e5dad1ddd7e7021d34242	255116	released
fbd13693-6d1a-4e73-a2ae-8d9630ddf688	e2e299f4-252f-4405-8245-2eb707337c26.htseq.counts.gz	36cbaa26d494a1d3e863bcb12e6c863b	247882	released
920d5952-c102-47c4-9675-6340de8afae5	c997087f-4415-4d46-a3f5-e5129d645e3a.htseq.counts.gz	cf178ad3e9614fd5f6e6c6f6b92f5f76	249407	released
9b4b5fb6-e021-48aa-a9eb-ef3a40fa9b76	2b2b6341-1f6d-4acc-8a67-0ba8ab051ee8.htseq.counts.gz	c602d01d6bee41f2c5d493c698fbd73b	245414	released
b76722e2-2c26-4d8e-b31d-70d5f2b2f82e	83da3553-d0ec-419a-8527-a5bb7101929f.htseq.counts.gz	582b497ba6bd645c2d28cef204d7f64f	262409	released
3c405523-f440-4296-8382-d38de380620d	d81394e3-a55e-4b85-b13d-e3fa1806c800.htseq.counts.gz	eef487f749c4575ec86a7e692a31dd23	259024	released
553f585c-8dbd-42ed-8d3e-1eb42c15ae0c	05d2b1e9-22a4-4369-b622-63846d672875.htseq.counts.gz	3893f0d1c8dd7424bb08455a897f79ce	259708	released
