"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000186832",38586.6380129559,-2.16803999798298,0.28382203994462,-7.63873023534753,2.19374392566756e-14,1.27315495686064e-13,"KRT16"
"ENSG00000186994",206.663097886182,2.63866151286548,0.132680537009663,19.8873291617241,5.23921046732506e-88,2.7544378559834e-85,"KANK3"
"ENSG00000187054",1592.89625074795,-3.54573182098367,0.344746274011653,-10.2850475502567,8.23014415392097e-25,1.30304540966641e-23,"TMPRSS11A"
"ENSG00000187134",32943.2976356035,-3.53787683182284,0.281956975004334,-12.5475769193809,4.09860807313358e-36,1.65378373154092e-34,"AKR1C1"
"ENSG00000187479",1335.7923986831,2.57098651120386,0.161777321658731,15.8921317576721,7.18422685840041e-57,9.37358066378885e-55,"C11orf96"
"ENSG00000187527",369.219333498567,-3.27478466361205,0.326789140112583,-10.0210939154338,1.23132455769263e-23,1.73306507627999e-22,"ATP13A5"
"ENSG00000187908",5250.98130455591,3.19078540316256,0.308586681547344,10.339997135207,4.64551417591996e-25,7.52160922958055e-24,"DMBT1"
"ENSG00000188257",251.15711965596,2.21373572744914,0.276996342564841,7.99193125422202,1.3284111240286e-15,8.56614316089869e-15,"PLA2G2A"
"ENSG00000188373",646.226990497517,-2.91191880519583,0.329434561529632,-8.83914180611528,9.6456629994901e-19,8.42699052374807e-18,"C10orf99"
"ENSG00000188385",312.07835920202,-2.40256553630318,0.243920802398214,-9.84977711077244,6.86961489433493e-23,8.97619636229802e-22,"JAKMIP3"
"ENSG00000188536",420.90191364311,3.27394311804151,0.230924379061285,14.1775551431607,1.26165983750936e-45,9.1304330346072e-44,"HBA2"
"ENSG00000188580",506.319225646536,-2.54584057041087,0.266148240075499,-9.56549842181442,1.11662127810492e-21,1.30114767575785e-20,"NKAIN2"
"ENSG00000188906",2788.84227881094,3.31168405525897,0.196506367661018,16.8528078488111,1.0004957060442e-63,1.73629715976118e-61,"LRRK2"
"ENSG00000189129",173.363690762771,2.4914489449776,0.144088823610427,17.2910631272397,5.49297980644172e-67,1.0557743445177e-64,"PLAC9"
"ENSG00000196139",19800.2093194657,-3.1327751183826,0.268251839662278,-11.6784851217672,1.64195661674027e-31,4.55744946028453e-30,"AKR1C3"
"ENSG00000196260",935.949118153534,3.49290835131677,0.316421476210198,11.0387840710168,2.48371370663244e-28,5.43209711910043e-27,"SFTA2"
"ENSG00000196344",6850.18335153881,-3.47271534027228,0.325603639154881,-10.665468448958,1.47653104744125e-26,2.78407093597177e-25,"ADH7"
"ENSG00000196616",1823.15176251508,4.40659045650113,0.279427416194132,15.7700719439772,4.99928042612796e-56,6.12069435733132e-54,"ADH1B"
"ENSG00000197245",61.1062244184391,2.44247972419558,0.127016001587115,19.2297009327631,2.08828890955262e-82,8.11481831701153e-80,"FAM110D"
"ENSG00000197249",17701.295176183,2.33251929504245,0.207291959675145,11.2523384828714,2.25532016501941e-29,5.3895518649361e-28,"SERPINA1"
"ENSG00000197405",1450.68790855285,2.07892222440496,0.133591140834182,15.5618270150518,1.32268687400279e-54,1.45944616498765e-52,"C5AR1"
"ENSG00000197415",422.910140199555,3.71920740928104,0.212514549859054,17.5009542252412,1.40888899576941e-68,2.99808223802121e-66,"VEPH1"
"ENSG00000197471",894.876111895226,2.4085763137757,0.159952117823016,15.0581083048912,3.05401254730873e-51,2.96687360234476e-49,"SPN"
"ENSG00000197635",1061.18612092685,2.20817147162509,0.195816272878183,11.2767516160355,1.709421033372e-29,4.12917580696277e-28,"DPP4"
"ENSG00000197766",972.522464946993,2.10550062150623,0.149813455509772,14.05414897041,7.26499981570395e-45,5.0334058800662e-43,"CFD"
"ENSG00000198074",19824.1537030971,-3.41306465885439,0.326295667727623,-10.4600366980767,1.31804607946355e-25,2.2588757114488e-24,"AKR1B10"
"ENSG00000198576",91.6417680196209,2.11663387106541,0.225683090918019,9.3787880272975,6.67353938193719e-21,7.22091503947502e-20,"ARC"
"ENSG00000198691",1394.48284734787,-3.16405950205243,0.336583888142594,-9.40050790759177,5.43003120542843e-21,5.9401351160975e-20,"ABCA4"
"ENSG00000198844",423.840165116528,2.47631577311668,0.117865328364212,21.0097049529671,5.34659224501789e-98,5.62178449292322e-95,"ARHGEF15"
"ENSG00000203697",494.646262901336,2.19218038705184,0.261803923127677,8.37336721643684,5.599477185328e-17,4.13085656986125e-16,"CAPN8"
"ENSG00000203785",2485.27097594032,-2.69849169954353,0.385669472754724,-6.99690250376571,2.61683247857021e-12,1.22706926952892e-11,"SPRR2E"
"ENSG00000204305",6276.37284257876,5.45269158056358,0.227352803800871,23.9833927244608,4.14482067436557e-127,7.40886695542846e-123,"AGER"
"ENSG00000205364",204.617190716122,2.97759025228539,0.204893728341069,14.5323640522996,7.55668177411316e-48,6.25350401445707e-46,"MT1M"
"ENSG00000206073",1884.78126675612,-2.11108072270878,0.345531644863137,-6.1096595755939,9.98438804842391e-10,3.59458079286158e-09,"SERPINB4"
"ENSG00000206190",581.992776256938,2.23990094409113,0.152311494447117,14.7060532248197,5.89465886186907e-49,5.04148455291433e-47,"ATP10A"
"ENSG00000206384",414.622126773989,2.87903745216207,0.211869959298585,13.5887006430425,4.673027845537e-42,2.7843457579658e-40,"COL6A6"
"ENSG00000206538",959.398873037946,2.12909660960465,0.174318859460273,12.2138053002227,2.62326652917681e-34,9.14052421228763e-33,"VGLL3"
"ENSG00000211445",8062.91615854384,2.45124436612726,0.173643963592619,14.1164962801589,3.00567878248016e-45,2.13200429511241e-43,"GPX3"
"ENSG00000213088",667.403798811655,2.79458698410141,0.220241422330955,12.6887438090643,6.82720024669127e-37,2.89185318506176e-35,"DARC"
"ENSG00000214491",145.709404628614,3.14405201618779,0.199946721317339,15.7244489705726,1.02841628625702e-55,1.21741331899631e-53,"SEC14L6"
"ENSG00000214514",477.032629560938,-2.30194795065844,0.285512160008758,-8.06252157732204,7.47365488484722e-16,4.92594325466976e-15,"KRT42P"
"ENSG00000214711",276.653964841196,-2.43411861850535,0.264473576530282,-9.20363633463642,3.4603689716882e-20,3.49853480593476e-19,"CAPN14"
"ENSG00000214772",68.393506793528,-2.28549203212917,0.172448606984304,-13.253177697963,4.3249521164959e-40,2.26711199655027e-38,"RP11-174G6.1"
"ENSG00000216775",1433.97748742116,-2.41416881477289,0.202624708223999,-11.9144838550689,9.94803082220748e-33,3.05534451798898e-31,"RP1-152L7.5"
"ENSG00000224259",963.621557322184,-2.44880784561827,0.27552579068933,-8.88776270087699,6.23516695675985e-19,5.52845284484535e-18,"LINC01133"
"ENSG00000224397",466.50184552844,2.33247890949787,0.146791020599059,15.8897928495827,7.45735989856081e-57,9.65944262223003e-55,"RP11-290F20.3"
"ENSG00000225342",152.364614790993,3.31765929669558,0.203631164305525,16.2924928903212,1.11586510690819e-59,1.64843708975074e-57,"AC079630.4"
"ENSG00000225383",307.446899256744,3.92024478835046,0.233457616878516,16.7921048829622,2.78779780506623e-63,4.74589388243418e-61,"SFTA1P"
"ENSG00000225548",265.027521772653,-2.05841939757091,0.254290245930314,-8.0947634858751,5.73757216679633e-16,3.82255320467702e-15,"AC098973.2"
"ENSG00000227300",272.939206081616,2.13487027650127,0.266439483922019,8.01258974486716,1.12317820124567e-15,7.29535259711715e-15,"KRT16P2"
"ENSG00000227471",766.582368929728,-2.98668361231166,0.308857501015804,-9.67010223966955,4.03974299536039e-22,4.9324047842942e-21,"AKR1B15"
"ENSG00000227879",71.093656453368,-2.36613019371385,0.233616752906393,-10.1282556335415,4.13968304687618e-24,6.09027444139191e-23,"PSPC1P1"
"ENSG00000229415",773.71116156724,3.21286826019565,0.317875829817916,10.1073059314891,5.12748709560296e-24,7.45153104340675e-23,"SFTA3"
"ENSG00000230316",403.497023955381,-2.17924466739469,0.268483647856942,-8.11686180811976,4.78392985217405e-16,3.21597390400944e-15,"FEZF1-AS1"
"ENSG00000231764",365.150091163888,-2.09317757427449,0.234442207838595,-8.92833075397232,4.32484930629937e-19,3.9063507503841e-18,"DLX6-AS1"
"ENSG00000232065",32.3667838029796,-2.0283096232848,0.164025832135111,-12.3657938318767,4.00237608412766e-35,1.49046817716212e-33,"LINC01063"
"ENSG00000232855",468.815278631908,-2.15365377625142,0.261747093140748,-8.22799501002804,1.90373011087154e-16,1.33238746013425e-15,"AF131217.1"
"ENSG00000233038",102.063750040327,2.3300322410656,0.155996152936604,14.9364724527054,1.90812181463909e-50,1.77644153316009e-48,"AC011899.9"
"ENSG00000233117",57.4690351904917,2.44526591427948,0.16985685167369,14.3960393130155,5.47949326920633e-47,4.24008407736204e-45,"LINC00702"
"ENSG00000235387",38.4153030136606,2.21279978617303,0.139318902278952,15.882983213164,8.31288974582851e-57,1.06901369932867e-54,"LINC00961"
"ENSG00000235899",99.6428868374093,-2.38429392748915,0.235053667074699,-10.1436151035731,3.5376032184815e-24,5.24333810367802e-23,"RP11-345L23.1"
"ENSG00000235997",93.4694109283825,2.53529090439354,0.184806117784872,13.7186524709361,7.85110101607886e-43,4.87286217577811e-41,"AC109642.1"
"ENSG00000236345",162.290364948459,-2.18746519214605,0.276965829790382,-7.89796053109367,2.83503885224052e-15,1.77375986992647e-14,"RP11-59D5__B.2"
"ENSG00000237978",516.223402106027,-2.03709150093118,0.185689152546503,-10.9704388920674,5.3014431835695e-28,1.12411977350302e-26,"RP11-385J1.2"
"ENSG00000238018",66.4862366402911,2.61501766454981,0.147528761288154,17.7254769965983,2.66642058930656e-70,5.95778350423184e-68,"AC093110.3"
"ENSG00000240541",71.542230437212,-2.01022473808003,0.222071125402923,-9.05216621221108,1.40159747456965e-19,1.33405510425625e-18,"TM4SF1-AS1"
"ENSG00000240583",10649.8825907473,2.46987759272279,0.203343043243012,12.1463589475794,5.99776927112728e-34,2.02665644085822e-32,"AQP1"
"ENSG00000240694",280.744762935475,2.37381663337983,0.171936288108514,13.8063736253376,2.33282948037646e-43,1.48926167720462e-41,"PNMA2"
"ENSG00000241399",405.943601353325,2.09170606531936,0.129704367846419,16.1267203259964,1.65583172915626e-58,2.27676862758986e-56,"CD302"
"ENSG00000241644",1033.34589625036,4.00738348160829,0.188146185420094,21.2993076243378,1.15211394511726e-100,1.40826700294372e-97,"INMT"
"ENSG00000241794",6421.87508762037,-2.8470076607674,0.349434595638134,-8.14746935851677,3.71619011937867e-16,2.52958485848796e-15,"SPRR2A"
"ENSG00000242808",1202.58531330393,-2.99211089532791,0.294219713692188,-10.1696479062523,2.70886076824613e-24,4.05535060572861e-23,"SOX2-OT"
"ENSG00000243566",1163.00390808513,2.04134227433933,0.263556793017186,7.74536012132389,9.53113256341198e-15,5.67707412765709e-14,"UPK3B"
"ENSG00000243955",4484.31914796216,-3.00804438509745,0.322551060658154,-9.32579288054311,1.10156852640233e-20,1.1713585609424e-19,"GSTA1"
"ENSG00000244734",2653.31143649729,3.37019971791748,0.267135776818059,12.6160552437454,1.72235022989951e-36,7.09378118881422e-35,"HBB"
"ENSG00000246228",133.523429648674,-2.15407844980265,0.211268158624847,-10.1959446412731,2.06724947779267e-24,3.13951439384401e-23,"CASC8"
"ENSG00000248144",1952.63701553146,-3.65347880431173,0.384543006750824,-9.50083278117994,2.08218381069026e-21,2.36011639924466e-20,"ADH1C"
"ENSG00000248554",73.0470451528015,-2.15062598302351,0.207345657897532,-10.3721775745423,3.31874480715793e-25,5.45244149153933e-24,"RP11-159F24.6"
"ENSG00000248890",89.8123461072936,2.35971845904991,0.194986744467247,12.1019429576983,1.03140700121197e-33,3.43962689303433e-32,"HHIP-AS1"
"ENSG00000249751",125.810557975021,2.19056428344505,0.122408839960929,17.8954745763806,1.27902575354027e-71,3.08953856007194e-69,"ECSCR"
"ENSG00000253159",87.8843405323966,2.04870262592434,0.141325721649782,14.4963181649355,1.27824726912333e-47,1.0385759061627e-45,"PCDHGA12"
"ENSG00000253414",91.9899620672514,-2.05609540185009,0.2380262897495,-8.63810213575121,5.71545115268321e-18,4.62907518596341e-17,"RP11-150O12.6"
"ENSG00000254109",56.8854026226056,2.13126613452946,0.167497376353824,12.7241762284523,4.3402807331225e-37,1.86049204087685e-35,"RBPMS-AS1"
"ENSG00000254854",77.8854240604423,-2.13837753749154,0.174262333900951,-12.2710254684582,1.29601437605164e-34,4.66121870662438e-33,"CTD-2523D13.2"
"ENSG00000255399",205.735024518716,2.05611082285745,0.153690129721683,13.3782880304731,8.09913903640328e-41,4.49602826943195e-39,"TBX5-AS1"
"ENSG00000256612",1213.36851099216,2.79348910100944,0.279060317327815,10.0103415912335,1.37277720786027e-23,1.92457981101979e-22,"CYP2B7P"
"ENSG00000257542",114.578936110607,2.1049438065821,0.193567464980561,10.8744711142107,1.52537850606236e-27,3.10902403601649e-26,"OR7E47P"
"ENSG00000259803",684.122587568163,2.50813353354405,0.25512303261886,9.83107447335444,8.27313226779491e-23,1.07161042961474e-21,"SLC22A31"
"ENSG00000260314",2867.61228082876,3.07666289211382,0.189900625250239,16.2014363462974,4.92628568092613e-59,7.15913467858167e-57,"MRC1"
"ENSG00000260581",207.542686487845,-2.20690839754512,0.24120178786927,-9.14963532003853,5.71260641803154e-20,5.63847817351263e-19,"CTB-113P19.4"
"ENSG00000261371",8453.65393667728,2.17040281665457,0.122312339420956,17.7447576175025,1.89214774669198e-70,4.28128366735686e-68,"PECAM1"
"ENSG00000263155",92.0368278991697,3.09846748162318,0.178794703710461,17.3297498042269,2.80546294366458e-67,5.4508315345657e-65,"MYZAP"
"ENSG00000265933",503.627731961484,-2.11508339493203,0.280004158851459,-7.55375707135147,4.22878606000943e-14,2.38227389923317e-13,"LINC00668"
"ENSG00000267107",230.662721879828,2.0693354495479,0.154587067097421,13.3862132738685,7.27988005819158e-41,4.06649550125545e-39,"AC011526.1"
"ENSG00000267733",72.5116572509107,-2.04404849095988,0.210748569042937,-9.69899107852745,3.04494623382891e-22,3.76928074305345e-21,"RP11-64C12.3"
"ENSG00000268089",474.109121203447,-2.03976804532475,0.254511946765944,-8.01442946487918,1.10649438343585e-15,7.18959909266299e-15,"AC244102.1"
"ENSG00000268388",285.117613064453,2.81786193650621,0.208162164901809,13.5368592935004,9.47542776452361e-42,5.50443295594174e-40,"FENDRR"
"ENSG00000271303",642.742529993596,-2.11435908166252,0.215723488465823,-9.80124647853309,1.1120477280097e-22,1.42698156052932e-21,"SRXN1"
"ENSG00000272405",669.742327132612,-2.79324685016256,0.282794306542623,-9.87730935715129,5.2216104395231e-23,6.92919722394027e-22,"RP11-284F21.10"
"ENSG00000274286",304.976181803649,-2.11467887533855,0.255857640546415,-8.26506048763054,1.39623929255084e-16,9.90781157377781e-16,NA
"ENSG00000277494",229.530201212012,4.34980032053762,0.218925740103745,19.8688391711104,7.57339859609478e-88,3.86784285443412e-85,NA
"ENSG00000277586",1077.6143556218,-2.35853594874372,0.361677936360802,-6.52109435393067,6.97962592801388e-11,2.8290433891893e-10,NA
"ENSG00000279117",446.874530077167,2.57589530526385,0.16297236546505,15.8057183370531,2.84133042837625e-56,3.55166303547032e-54,NA
"ENSG00000279141",252.566976600576,-2.40533240916577,0.221382327441153,-10.8650606259669,1.69110821443203e-27,3.43116450998553e-26,NA
"ENSG00000280339",38.1280975828937,2.66203794516483,0.146016401825571,18.2310885070628,2.92442179983769e-74,7.80209547344756e-72,NA
